content_id,author,body,target_lat,target_long,language,is_recommendable
1131,Cairistiona Dane,neural-net,5.7316058,19.086931600000003,Tajik,0
1132,Janeczka McKay,executive,-20.103416,57.5391225,Malayalam,0
1133,Auberta Shackesby,mobile,41.6247751,0.5588787,Kashmiri,1
1134,Lee Rooney,Customizable,33.45,-111.97,Swahili,1
1135,Frank Quince,hierarchy,-7.9499222000000005,110.53048419999999,Afrikaans,1
1136,Prent Leaves,installation,31.213534000000003,121.445448,Romanian,1
1137,Naomi Packham,flexibility,55.6735436,12.573649099999999,Montenegrin,0
1138,Julieta Garrit,next generation,8.1526675,39.3517483,Punjabi,1
1139,Lorine Weekes,fresh-thinking,54.510784400000006,53.444012199999996,Portuguese,0
1140,Lynna Hurdwell,interface,64.8101062,25.987464000000003,Georgian,1
1141,Fanni Garett,Self-enabling,49.26811,-100.99669,English,0
1142,Emelia Glaysher,Implemented,39.9225394,65.9214676,Hiri Motu,1
1143,Ashlen Yardley,artificial intelligence,-7.324188,110.509841,Hiri Motu,0
1144,Ainslee MacNeill,Secured,-7.6162570999999994,109.5285442,Persian,1
1145,Clemmie Badland,Synergized,36.7310107,136.6975386,Thai,0
1146,Hoebart Cron,alliance,11.366184599999999,6.3226072,Guaraní,0
1147,Ricky MacFadin,optimal,38.2,-85.7,West Frisian,1
1148,Opaline Hernik,Programmable,-5.040264700000001,103.8390162,Czech,1
1149,Hurleigh Bodesson,bi-directional,48.008098100000005,6.7166698,Guaraní,0
1150,Charmian Neachell,moderator,29.689846999999997,121.28258999999998,Malayalam,0
1151,Betteanne Gludor,Ameliorated,33.072627600000004,131.8737341,Arabic,1
1152,Kermit Evamy,Universal,12.6679167,123.9881642,Somali,0
1153,Fraser Sayward,Virtual,-20.4967315,57.468382999999996,Malay,1
1154,Rosina Weaver,cohesive,10.085021300000001,-67.91957409999999,Norwegian,1
1155,Ashil Olerenshaw,bifurcated,-2.6778303,118.887477,Mongolian,0
1156,Kayle Bownes,Cross-platform,29.254859999999997,111.62647199999999,Dzongkha,0
1157,Benyamin Strooband,Progressive,-8.3743886,113.63831869999999,Estonian,1
1158,Loni Woolmer,reciprocal,13.611988199999999,99.61186670000001,Dhivehi,1
1159,Elsbeth Warboy,forecast,50.6906104,18.5510673,Hiri Motu,1
1160,Ford Pre,customer loyalty,63.4107694,10.399645199999998,Spanish,0
1161,Ceil Rentalll,zero tolerance,-16.5039502,-68.219452,Khmer,0
1162,Lane Idwal Evans,Object-based,40.2608574,23.2215193,Nepali,0
1163,Ewart Webby,radical,25.038296,102.664376,Assamese,0
1164,Aida Coldicott,forecast,-40.7632504,-71.638725,Punjabi,1
1165,Chanda Rillett,user-facing,31.838890000000003,94.43722,Ndebele,0
1166,Rube Minchindon,workforce,-20.592356600000002,-45.4874873,Afrikaans,1
1167,Babara Atthow,regional,51.88333,116.25,Albanian,1
1168,Clo Babcock,optimal,34.363184000000004,107.237743,Guaraní,0
1169,Roda Gittis,implementation,42.2064232,42.3448676,Arabic,1
1170,Nelli Edgerly,Right-sized,36.7195014,-4.423996499999999,Arabic,0
1171,Emlyn Geikie,attitude-oriented,14.571530300000001,121.0235132,Ndebele,1
1172,Corella Sproul,regional,30.0435239,-94.2743628,Dzongkha,1
1173,Mycah Preddle,throughput,52.6806269,20.662048499999997,Catalan,0
1174,Zorana Soitoux,access,9.8499058,39.7626791,Nepali,0
1175,Nicky Ivkovic,non-volatile,12.2153659,-85.1660825,Swati,0
1176,Cecily Swoffer,multimedia,0.23430050000000002,-78.2610672,Dzongkha,0
1177,Cam Kowal,disintermediate,11.0841596,106.7883416,Hungarian,1
1178,Morganica Fishbourne,knowledge user,22.270978,113.576677,Punjabi,0
1179,Trstram Kirvin,interactive,14.1864516,-16.6586052,Czech,1
1180,Bard Scutcheon,3rd generation,30.108216,104.677091,Papiamento,0
1181,Adore Doughton,Virtual,50.0625015,-110.6821866,Quechua,0
1182,Lenna Ayshford,Integrated,18.5086907,-69.8497207,Georgian,0
1183,Leonore Iorio,Persevering,28.679282,121.435569,Malagasy,0
1184,Ema Huygen,data-warehouse,-1.7833330000000003,119.46666699999999,Haitian Creole,1
1185,Claudetta Grzegorzewicz,multi-state,54.418523300000004,32.42424260000001,Polish,0
1186,Mureil Fellona,Monitored,9.584201199999999,-5.1953554,Lithuanian,0
1187,Thorin Scaice,tangible,-20.649332100000002,26.6405956,Persian,1
1188,Sonya Laite,modular,27.894503999999998,102.264449,Italian,1
1189,Nerta Pietruszka,encompassing,59.7050314,30.451101,Maltese,1
1190,Culver Storm,User-centric,-11.853207300000001,-75.508016,Croatian,0
1191,Robbi Swalwell,foreground,29.541793,110.364953,Afrikaans,1
1192,Mabelle Dow,Networked,21.860756,112.69377779999999,Bislama,0
1193,Kristi Slorach,Multi-channelled,5.9211529999999994,125.633439,Malay,1
1194,Eduard Styant,Pre-emptive,11.5820122,122.755829,Italian,0
1195,Kristine Killeen,zero defect,-10.7964,122.9437,Guaraní,0
1196,Brien Benaine,asymmetric,18.109686800000002,-95.8803869,Pashto,1
1197,Danella Macci,empowering,6.0375069,102.34066059999999,Lithuanian,1
1198,Amanda Caswill,Seamless,49.911732,20.8725617,Bislama,1
1199,Nanice Grayling,standardization,50.07793970000001,36.7897915,French,0
1200,Lauritz Crotty,grid-enabled,41.448677200000006,-8.4460594,Afrikaans,1
1201,Morty Conrad,Synergistic,61.3611476,15.905574599999998,Georgian,1
1202,Kattie Alpe,well-modulated,34.8383901,137.0770574,Kurdish,1
1203,Ansell Rockliffe,content-based,22.483182,113.916509,Bengali,1
1204,Trixie Jedrachowicz,Graphic Interface,50.5803842,30.010573699999995,Dhivehi,1
1205,Violet Daintith,hub,29.8483192,31.336852899999997,Indonesian,1
1206,Wayland Vallack,Operative,26.8310493,68.1194872,Norwegian,1
1207,Dolly Petkovic,directional,39.073032899999994,141.71382419999998,Irish Gaelic,0
1208,Verile Mariot,encoding,51.278135600000006,17.989059100000002,Indonesian,1
1209,Carol Ausello,methodical,44.0179842,1.3585473999999997,Croatian,1
1210,Neils De Paepe,Versatile,-6.8903,113.0852,Punjabi,0
1211,Waylon Stanislaw,didactic,45.68785820000001,18.404189399999996,Bislama,0
1212,Risa Haggerston,Networked,37.9885749,23.7965135,Maltese,0
1213,Jacqueline Janosevic,Seamless,54.2569032,26.0150745,Thai,1
1214,Julita Pratchett,full-range,-7.7823871,110.37485500000001,Spanish,0
1215,Elset Rait,reciprocal,3.3663182999999997,-59.79777610000001,Tetum,0
1216,Towny De Caville,Upgradable,34.098357899999996,-4.550838099999999,Irish Gaelic,0
1217,Dillon Harflete,task-force,-23.1036632,-46.7285093,Afrikaans,1
1218,Emerson Gregolotti,Persistent,39.6003316,20.3077691,Danish,1
1219,Bathsheba Shipperbottom,3rd generation,22.9702067,-82.3858672,Fijian,0
1220,Violante Shemelt,internet solution,53.832933700000005,23.6524854,Guaraní,1
1221,Layne Gimblett,systemic,62.20907,-6.75247,Catalan,1
1222,Ring Goves,scalable,13.815188699999998,121.43630800000001,Tajik,1
1223,Christiano Behr,contingency,45.26025,38.1335101,Japanese,0
1224,Cindie Pettipher,leverage,7.9122744,98.3459726,Hindi,0
1225,Otis Jordeson,Intuitive,35.74716,105.42118,Finnish,0
1226,Sean Cannon,transitional,39.197212,117.059698,Nepali,1
1227,Kerr Lund,Expanded,14.437059,120.989883,Japanese,1
1228,Valdemar Edlyn,Intuitive,49.1141224,16.1902227,Khmer,1
1229,Zacherie Codi,Upgradable,24.541563,104.96491200000001,Dhivehi,0
1230,Paul Serrurier,incremental,47.3842312,8.5324101,Bulgarian,1
1231,Jody Kimmel,framework,27.519548999999998,114.073416,Hiri Motu,1
1232,Ode Rean,alliance,19.380393100000003,-99.14769079999999,Luxembourgish,0
1233,Sergeant Soot,scalable,32.675098,-17.028154,Zulu,1
1234,Ross Barnby,Stand-alone,63.537266,23.6993197,Polish,0
1235,Nickie Costello,migration,32.2048631,49.4453295,Tswana,1
1236,Berk Dupoy,secondary,31.793861,117.309522,Bosnian,1
1237,Zorah Ausiello,frame,31.4840951,73.70082740000001,Luxembourgish,1
1238,Lotty Malkie,Organic,-2.9062039,114.6905436,Tamil,0
1239,Ag Stocky,client-server,40.5811666,50.0415363,Papiamento,1
1240,Alida Capstaff,transitional,33.1401715,119.78892479999999,Dhivehi,1
1241,Dorita Clutram,cohesive,15.4964006,108.26147749999998,Bengali,1
1242,Tedmund Sigfrid,Pre-emptive,-7.7533886,109.89758529999999,Fijian,0
1243,Eda Sackur,asymmetric,33.85,44.233333,Swedish,1
1244,Rogers Murty,intranet,22.9353419,113.65876170000001,Malagasy,0
1245,Yorgos Manwaring,global,7.138166,7.669732300000001,Latvian,0
1246,Mohandis Spurryer,Phased,34.771214,135.606399,Kazakh,0
1247,Fawnia Barsby,Optional,56.1029081,42.3369006,Tetum,1
1248,Fey Sutheran,impactful,36.591213,109.49310700000001,German,1
1249,Enrichetta Koppke,Networked,32.749589799999995,-117.10461979999998,Hindi,1
1250,Nani Mynard,Organic,-28.5757953,-70.75710090000001,Kurdish,0
1251,Kim O'Moylane,upward-trending,39.00415039999999,-77.0391754,Swati,1
1252,Roi Jaume,hierarchy,55.813247,37.478747,Dari,1
1253,Latashia Terrell,solution-oriented,49.4418055,11.1234198,Arabic,0
1254,Jessica Yarn,Implemented,-7.267752000000001,112.745253,Burmese,1
1255,Jamie Trowsdall,application,-19.9673078,-44.2011904,Sotho,0
1256,Dari Prise,motivating,-8.1141,111.7762,Hebrew,1
1257,Shelagh Yanyushkin,open architecture,-8.1475732,112.71819199999999,Tetum,0
1258,Cahra Swale,flexibility,-10.9232,122.8283,Maltese,0
1259,Elfreda Kitlee,superstructure,36.1125,129.35222,Kyrgyz,1
1260,Hazel Dudeney,regional,49.3457516,16.4764384,Lithuanian,1
1261,Filmore Steeden,Virtual,42.075123,21.052354100000002,Indonesian,1
1262,Trstram Shiell,optimal,25.6765837,-100.26023640000001,Spanish,1
1263,Jeremie Lewsie,ability,34.348659999999995,106.00991499999999,Macedonian,0
1264,Obadias Harnett,Compatible,63.2706498,18.6972941,Thai,0
1265,Ania Gonnelly,Distributed,-6.151201400000001,-79.7147468,West Frisian,0
1266,Bret Cronshaw,Switchable,43.416900299999995,28.2969913,Bulgarian,0
1267,Chicky Limprecht,bifurcated,-7.359019900000001,107.03622720000001,Kazakh,0
1268,Hannis Crudge,heuristic,28.092044800000004,57.23105210000001,Marathi,0
1269,Horatia Garter,Ameliorated,32.5734842,74.0420093,Malagasy,0
1270,Maryann Fury,intermediate,13.60864,100.61115600000001,Dutch,1
1271,Lu Vondra,analyzing,55.6760366,12.5657728,Albanian,0
1272,Kelsey Mozzini,Innovative,50.5803842,30.010573699999995,Guaraní,1
1273,Gun Latchford,synergy,14.262652,121.498915,Lao,0
1274,Kain Gosnay,context-sensitive,20.1564917,105.8736936,English,0
1275,Gerianne Bussell,adapter,49.879152000000005,15.931610899999999,Luxembourgish,1
1276,Paulie Trewman,Exclusive,39.109563,117.223371,Macedonian,0
1277,Ramona Birrell,directional,49.291889000000005,142.878669,Icelandic,0
1278,Naomi Probat,contextually-based,11.9210864,-86.12301529999999,Amharic,0
1279,Eveleen Dore,middleware,63.8105554,20.3121225,Sotho,1
1280,Glenine Edmonstone,Distributed,40.2074194,22.438717800000003,Polish,0
1281,Salomone Petriello,even-keeled,51.700259,30.662543300000003,Albanian,1
1282,Mikaela Tripony,attitude,59.291606200000004,18.2637328,Italian,1
1283,Georgie Ponnsett,Diverse,34.682497,103.35901899999999,Macedonian,0
1284,Garnet Ipsley,impactful,48.1772789,6.400366,Moldovan,1
1285,Jeramie Benham,superstructure,51.724875399999995,23.0876498,Montenegrin,1
1286,Sanders Seabridge,function,-40.482413799999996,175.3010644,Georgian,1
1287,Sunny Clorley,capability,56.31701089999999,43.994909,Swati,1
1288,Iseabal Hubbucks,local area network,8.506780699999998,124.75993799999999,English,1
1289,Casey Jacquet,Horizontal,41.733296,125.56684990000001,Catalan,0
1290,Phillie Bloy,Assimilated,59.9363422,10.7356301,Khmer,1
1291,Vinson Rawlison,value-added,26.908403999999997,100.218695,Gagauz,0
1292,Angela Lewendon,Multi-lateral,54.311687,-130.3293111,Sotho,0
1293,Granville Pidgeon,mission-critical,31.87022,35.12682,Somali,0
1294,Jory Eskrigge,Face to face,53.689758700000006,87.43157059999999,Māori,0
1295,Cleve Littlejohns,logistical,40.547653000000004,81.280527,Quechua,0
1296,Dora Guiduzzi,responsive,6.819237400000001,3.1930302000000004,Filipino,0
1297,Joanne Keesman,discrete,-39.103215000000006,-67.0940101,Guaraní,1
1298,Blake Antecki,website,25.6759249,103.66454279999999,Dhivehi,0
1299,Stace Moncreiff,incremental,53.7217952,40.0305734,Sotho,0
1300,Richardo Ourtic,throughput,19.380393100000003,-99.14769079999999,Bulgarian,1
1301,Culver Carwithim,definition,25.4110762,56.2482277,Catalan,0
1302,Shae Hugonet,stable,51.506437,100.6714581,Gujarati,0
1303,Ced Durtnall,access,40.506752500000005,47.6489641,Nepali,0
1304,Hertha Emmott,portal,-12.899232000000001,-75.8312432,Somali,0
1305,Sib Barkess,national,35.4383695,137.2435332,Aymara,1
1306,Faythe Di Biasio,Focused,9.649657099999999,-75.14029079999999,Maltese,1
1307,Alisa Kirrage,framework,-6.9670000000000005,113.7517,Catalan,1
1308,Dorena Consadine,bottom-line,-2.7195658,120.26281110000001,West Frisian,0
1309,Any Tripet,well-modulated,32.8771669,-5.053363200000001,Japanese,0
1310,Angel Mariolle,function,34.819583,32.4608775,Oriya,0
1311,Bernadina Cattini,national,41.023306899999994,80.26973819999999,Fijian,1
1312,Harriette Rupp,Graphic Interface,50.4163784,-105.5361463,Fijian,1
1313,Constancy Prisk,emulation,30.135462,113.18464499999999,Burmese,0
1314,Kimbell Dumphries,actuating,27.868431400000002,-82.52703879999999,Somali,0
1315,Junette De Cruce,Decentralized,11.5000501,123.05037620000002,Dari,0
1316,Ashil Luety,encompassing,50.7338713,16.0708309,Ndebele,0
1317,Colman Dumbell,client-server,30.453667,114.872199,Norwegian,1
1318,Cinderella O'Shevlin,neural-net,42.418024,20.7949428,Italian,1
1319,Bessie Ratnage,impactful,7.436824400000001,3.2885455,Mongolian,1
1320,Row Steane,foreground,31.491169,120.31191000000001,Persian,1
1321,Micky Duncanson,knowledge base,34.326903,108.117456,Kannada,1
1322,Luz Bernholt,attitude,40.5511823,22.249713,French,0
1323,Vittoria Willson,De-engineered,14.024307,35.3685679,Yiddish,0
1324,Dugald Cicchinelli,Multi-channelled,-8.584571,116.1245642,Swedish,1
1325,Osgood Syseland,dedicated,49.9772098,1.6928443,Luxembourgish,0
1326,Rea Caiger,infrastructure,-7.1045438999999995,107.8961537,Italian,0
1327,Anitra Aloway,exuding,-7.2638,106.54,Finnish,1
1328,Willey Vickerman,Organic,-21.4206681,15.9523622,Fijian,0
1329,Gregoor Tremaine,24 hour,53.9476748,32.8565262,Kazakh,0
1330,Lazar Espada,utilisation,59.99333000000001,30.36389,Khmer,0
1331,Lauri Croisdall,hub,1.9731029999999998,34.0641419,Estonian,0
1332,Heath Zukerman,monitoring,31.2289489,121.45842179999998,Tamil,0
1333,Analiese Moyce,knowledge base,25.435183,105.186237,Aymara,0
1334,Lorelei Cable,concept,49.6355347,-1.6272461999999999,Bislama,1
1335,Jedidiah Solesbury,systemic,49.666675,19.2774975,Macedonian,1
1336,Maurene Quene,transitional,40.804574,-96.6157192,Azeri,1
1337,Shannon Allbones,access,21.270702,110.35936799999999,Dari,1
1338,Malchy Wakenshaw,24 hour,30.807667,108.40866100000001,English,0
1339,Sebastian Favel,Organized,24.8051928,125.2789544,Assamese,1
1340,Mavis Seago,analyzer,50.801821200000006,30.1345542,Kazakh,0
1341,Auroora Cayton,task-force,39.7291573,47.6541468,Danish,0
1342,Matt Althorpe,Object-based,-6.6126214999999995,105.72338140000001,Kurdish,1
1343,Jessa Pyott,Implemented,-15.323882800000002,-70.0737598,Catalan,1
1344,Cindra Yakhin,Multi-channelled,30.135462,113.18464499999999,Hebrew,1
1345,Walden Meecher,object-oriented,-33.7677679,150.825109,Tamil,0
1346,Christine Hanney,Grass-roots,-6.8897071,-38.5612185,Catalan,0
1347,Lyon Yurocjhin,website,9.616419,11.43472,New Zealand Sign Language,0
1348,Lisbeth Verry,support,33.026385999999995,106.002647,Northern Sotho,0
1349,Maurita Markus,Adaptive,-15.273550400000001,23.1501117,Armenian,1
1350,Alysia Woodwind,moratorium,-10.507793,-40.323089,Quechua,0
1351,Lin Philimore,Triple-buffered,43.3994108,44.7585599,Armenian,0
1352,Rolando Cookson,parallelism,-29.7132471,-52.83126609999999,Finnish,1
1353,Micky Crankhorn,Customizable,8.679186999999999,124.97230900000001,Gujarati,0
1354,Elinore Laurance,bi-directional,-29.8524975,-51.1845782,Indonesian,0
1355,Rycca Ferrone,knowledge user,42.4395419,-83.3155257,Gujarati,0
1356,Ginni Tune,object-oriented,23.2654395,113.3547602,Czech,0
1357,Jerad Brinded,Extended,-10.1535,120.6278,Gujarati,1
1358,Lyn Bromhead,intranet,43.4617173,16.598946599999998,Tajik,0
1359,Efren Pendrill,mission-critical,34.3552212,132.336641,Georgian,1
1360,Neal Teodori,Business-focused,4.5385626,12.0204247,Persian,0
1361,Tuck McComiskie,Devolved,34.620202,112.453926,Korean,1
1362,Ardys Callar,Cloned,-8.2631,113.8575,Bulgarian,1
1363,Fitz Warsap,Fully-configurable,-7.4141326,108.71851840000001,Haitian Creole,0
1364,Trev MacRirie,benchmark,-8.412098,119.86655400000001,Maltese,0
1365,Patrizia Oaker,intermediate,38.143169,117.497651,Māori,0
1366,Kingsly McKue,Proactive,51.298200200000004,20.296952800000003,Pashto,0
1367,Bondon Guerreau,Vision-oriented,26.8626548,85.55606350000001,Polish,1
1368,Hedy Fusedale,secondary,55.8426843,38.187121600000005,Macedonian,1
1369,Merill Delatour,national,53.2954476,18.6875465,Mongolian,0
1370,Angelia Pretor,modular,41.1846313,-8.598522,Lao,0
1371,Yevette Stihl,high-level,39.0493793,121.7791025,Sotho,1
1372,Cazzie Acaster,Advanced,15.732691599999999,120.43464990000001,Irish Gaelic,0
1373,Rosana Scopham,Customer-focused,49.939657399999994,16.9280562,Malayalam,1
1374,Katey Dundin,leading edge,-37.0332999,-72.4,French,1
1375,Arline Slaght,support,38.124594200000004,139.73741940000002,Pashto,1
1376,Ivett Landal,Open-source,47.7585809,29.533915500000003,Afrikaans,1
1377,Jenilee Riddles,Managed,16.269546,103.03569399999999,English,1
1378,Agnesse Borlease,Persevering,40.385424,115.869854,Tajik,1
1379,Lindy Corkel,logistical,-6.134111900000001,107.1839024,German,0
1380,Burk Kleinzweig,Expanded,31.230390399999997,121.4737021,Montenegrin,0
1381,Pearl Longea,leverage,52.710750100000006,-8.5054897,Ndebele,1
1382,Marylee Scotsbrook,parallelism,53.0018699,-6.9858993,Georgian,0
1383,Abbe Summerside,analyzing,16.7124054,98.57466490000002,Irish Gaelic,1
1384,Maible Exall,bandwidth-monitored,49.835457,15.887635000000001,Tamil,1
1385,Hilda Locks,Decentralized,50.045621000000004,22.4322889,Malagasy,1
1386,Patrizia Pavy,software,49.7154966,-112.6338496,Oriya,0
1387,Bliss Beumant,heuristic,-6.2102916,106.9833084,Mongolian,0
1388,Lilllie Ferrieri,encoding,53.93600000000001,18.317730899999997,Georgian,0
1389,Brig Grindell,systemic,38.8974019,-77.02625309999999,Tok Pisin,0
1390,Maynard Duffitt,Versatile,40.4339379,21.9055846,Lithuanian,0
1391,Mordy Papez,open system,53.4539951,26.4698363,Kashmiri,1
1392,Putnam Conner,capability,21.3106467,92.09740759999998,Moldovan,1
1393,Fleur Moynham,dynamic,29.171978000000003,89.146146,Hungarian,1
1394,Terry Manon,access,12.002179400000001,8.5919561,West Frisian,1
1395,Ricky Cosbey,Team-oriented,46.5548251,15.581776300000001,Malay,0
1396,Jessy Romeo,Sharable,-29.6540396,-51.1848488,Kyrgyz,0
1397,Wylie Floyed,interactive,-6.9704825,111.4350413,Gujarati,1
1398,Jilleen Mellings,Front-line,-23.371186399999996,-46.7575221,Afrikaans,1
1399,Marlo Cecely,benchmark,14.6297081,-90.9181849,Punjabi,1
1400,Fulvia Castelli,framework,-6.600022599999999,106.79718999999999,Assamese,0
1401,Gregor Blatherwick,Optional,31.9963592,-5.1174039,Albanian,1
1402,West Grimmer,even-keeled,-7.779809200000001,110.3562018,Hindi,1
1403,Sondra Vescovini,neutral,15.075983800000001,108.7125791,Assamese,1
1404,Lorrie Feavers,attitude-oriented,51.3798501,20.275774600000002,Swahili,0
1405,Chicky Jankovic,analyzer,45.6542789,-74.3481941,Punjabi,0
1406,Stevie Loins,logistical,38.7280454,-9.3225944,Tamil,0
1407,Ernie Reubens,Fundamental,-26.1164276,-49.8091065,Oriya,0
1408,Rodi Madine,didactic,-8.618134,122.1916328,Tok Pisin,0
1409,Pancho Conklin,flexibility,16.084073,120.026896,Punjabi,0
1410,Verena Raulin,system-worthy,31.235737699999998,121.5054068,Kashmiri,0
1411,Carlyle Cordier,interactive,25.84122,116.023145,Croatian,0
1412,Myrtice Milmo,bi-directional,55.385141299999994,39.0323223,New Zealand Sign Language,1
1413,Perkin Frier,web-enabled,-8.0634771,113.82277920000001,Chinese,1
1414,Jerry Risbridger,array,43.6947273,43.278773,Papiamento,0
1415,Caryl Silcocks,context-sensitive,-6.916,112.0637,Persian,1
1416,Christel Buxcy,collaboration,54.51667,24.83333,Hebrew,1
1417,Malena Fulker,clear-thinking,56.234062800000004,37.5182622,German,0
1418,Sisely Sparry,object-oriented,56.3289836,116.1168555,Bislama,1
1419,Keri Esche,encoding,41.92363710000001,20.9163887,Nepali,0
1420,Lyndell Aspray,Business-focused,23.583208,116.468928,Latvian,0
1421,Almire Olsson,encryption,-30.9178625,-55.5469032,Afrikaans,1
1422,Melinde Abernethy,core,30.233873,119.724733,Papiamento,1
1423,Martin Dockree,function,28.677948999999998,108.304926,Icelandic,1
1424,Fabe Giffard,uniform,47.389214200000005,0.6942885,Malay,0
1425,Andreana Altham,infrastructure,48.008098100000005,6.7166698,Swati,1
1426,Ragnar Albone,project,50.909807,22.834665899999997,Belarusian,0
1427,Christi Vize,bottom-line,16.095465400000002,99.8348146,Papiamento,1
1428,Anica Hulland,Virtual,-34.080372499999996,24.9116378,Tamil,1
1429,Tim Gritton,holistic,44.340720000000005,129.4828511,Swahili,1
1430,Jaime Cleave,systematic,-18.5926206,-46.520345299999995,Swahili,1
1431,Bartholemy Lampe,Advanced,40.6043141,-7.9783991,Filipino,0
1432,Hatti Venning,Stand-alone,24.0993658,90.1046678,Tamil,0
1433,Mozelle Vautier,Polarised,40.5425073,44.868475,Bengali,1
1434,Berkeley Cawood,dynamic,14.621312699999997,-90.5500942,Kazakh,1
1435,Rhoda Coye,Synergized,33.1,-117.28,Tajik,1
1436,Sherye Peacey,neutral,5.0549877,-75.6789905,Chinese,1
1437,Saul Boas,background,-8.0433348,113.07629540000002,Tamil,0
1438,Simonne Tedstone,Vision-oriented,-4.1383821,103.9724141,Dutch,0
1439,Daisi Tume,Horizontal,38.3204422,141.0226267,Guaraní,0
1440,Lenka Wetherburn,interactive,49.7923299,13.491532399999999,New Zealand Sign Language,0
1441,Upton Frichley,web-enabled,40.2608574,23.2215193,Hiri Motu,0
1442,Christian Barge,software,50.4305778,18.1872242,West Frisian,0
1443,Aida Robertelli,Profit-focused,35.0021932,71.4061876,Gujarati,1
1444,Min Pedlar,ability,55.6967262,39.2331589,Lithuanian,0
1445,Herbert Toop,hardware,-15.163245800000002,19.1612478,Gujarati,1
1446,Shantee Mundie,Decentralized,11.1228862,122.5402486,Marathi,0
1447,Elsbeth De L'Isle,forecast,-9.635569,119.413498,Tswana,0
1448,Jaquith Birtwell,system-worthy,49.9454719,21.8376406,Somali,1
1449,Batholomew Limpricht,success,44.362833,85.35698000000001,Danish,1
1450,Jacquelynn Bowerbank,high-level,17.097797500000002,121.8540162,Khmer,0
1451,Felizio Aloshkin,cohesive,37.496847100000004,23.447886999999998,Georgian,1
1452,Cecelia Sandwith,support,11.275540699999999,49.1878994,Fijian,0
1453,Francyne Franks,Versatile,41.5722945,20.052301899999996,Irish Gaelic,0
1454,Ellary Ferguson,middleware,63.4107694,10.399645199999998,Nepali,0
1455,Ezekiel Temperley,Down-sized,21.175343100000003,105.73080449999999,Nepali,1
1456,Albrecht Gumey,hierarchy,31.690363800000004,-106.42454779999998,German,1
1457,Link Larvor,upward-trending,-9.3601019,-77.553344,Kurdish,1
1458,Hildagard Maseyk,project,29.603915,118.32266299999999,Spanish,0
1459,Olivero Deport,Polarised,3.0100681000000002,101.53267340000001,Swati,1
1460,Garv Methringham,radical,-7.415712599999999,-38.084300799999994,Swedish,0
1461,Sim Morford,ability,38.08239879999999,15.638320199999999,Swati,1
1462,Dora Miskimmon,Down-sized,21.2045417,72.839054,Tok Pisin,1
1463,Tomasine Lattie,portal,60.684976,17.153166,Catalan,0
1464,Hugh Kearns,framework,32.990664,112.52830800000001,Chinese,1
1465,Richmound Whitelaw,artificial intelligence,52.0646474,21.4836639,Norwegian,1
1466,Batholomew Rosencwaig,projection,31.3106446,120.62568059999998,New Zealand Sign Language,0
1467,Zachariah Van Son,executive,49.0996492,17.5496163,Marathi,0
1468,Rockwell Bakhrushkin,Devolved,39.0000158,140.0433007,Tamil,1
1469,Annelise Drivers,core,45.030617,21.0613022,Bosnian,1
1470,Brody Francis,Customizable,50.43302,21.28065,Hungarian,1
1471,Konstantine Cock,strategy,31.230390399999997,121.4737021,Kyrgyz,0
1472,Kandace Berzon,workforce,9.511318699999999,-75.3761952,Sotho,0
1473,Auberta MacGiffin,Configurable,49.909231899999995,18.5234252,Gagauz,1
1474,Deerdre Depper,intermediate,-6.5055,106.4959,Czech,0
1475,Reinald Newbatt,intermediate,-7.215725099999999,107.90198899999999,Guaraní,0
1476,Sheridan O'Hogertie,Team-oriented,39.9416682,116.3958807,Icelandic,1
1477,Walton Vaskin,time-frame,39.4598833,48.5509813,Dutch,0
1478,Lanae Gerardet,coherent,45.55939779999999,-122.807445,Kurdish,1
1479,Buck Robertshaw,Optimized,41.088242799999996,-7.5686677,Croatian,1
1480,Sibeal Nestle,software,21.956492,112.805131,Persian,0
1481,Tamiko Cauldfield,Horizontal,9.9165452,-84.10146390000001,Finnish,1
1482,Viv Cearley,open system,-1.2468663,110.0926112,Marathi,0
1483,Alix McGiven,Intuitive,25.461545,118.31969,Irish Gaelic,1
1484,Doll Shivell,alliance,45.784995200000004,-72.0145063,Lao,1
1485,Darcey Buffey,array,-40.2458577,175.54829009999997,Swati,1
1486,Tynan Omand,secured line,50.317116999999996,30.298167,New Zealand Sign Language,0
1487,Maxie Brisset,frame,50.5251922,16.879158899999997,Nepali,0
1488,Mala O'Riordan,uniform,33.53228,38.008179999999996,Gagauz,0
1489,Raffaello Stallan,Enhanced,-13.831435,-171.79852230000003,Marathi,1
1490,Jewel Veysey,time-frame,12.5350875,124.7907837,Yiddish,0
1491,Timothee Faires,Secured,56.551478599999996,36.434717299999996,Telugu,1
1492,Jermaine Anwell,collaboration,37.434092,116.357464,Icelandic,1
1493,Frazer Sargeaunt,time-frame,22.881103200000002,113.622578,Marathi,0
1494,Wheeler Leheude,Secured,49.2686175,-122.9364381,Armenian,0
1495,Jeane Skeels,architecture,50.1045321,20.0395965,Malay,0
1496,Derick Blumson,emulation,32.707446399999995,108.9391253,Danish,1
1497,Valery Ambrogetti,24 hour,39.0638705,-108.5506486,Croatian,0
1498,Conni Reeday,bi-directional,25.152278,104.241546,Northern Sotho,0
1499,Emanuel Yoodall,Open-architected,49.162849,112.819,Fijian,0
1500,Zeb Ghirigori,homogeneous,13.78024,43.869009999999996,German,0
